,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23,488.332367,295.237091,1723.973389,406.472778,429.11322,1742.39624,316.677032,355.033386,1717.657959,373.141266,218.676254,1711.785767,606.492188,228.443649,1464.080444,401.089386,142.669769,1426.790894,665.60022,237.60289,1124.541382,720.754944,287.544586,865.763306,630.577637,412.270996,903.790466,206.500046,199.883926,1476.587158,137.054291,246.580246,1129.275635,76.373604,302.304321,874.06134,114.498337,448.075226,930.174561,390.348572,367.175995,1355.710449,536.210144,312.013672,1089.740356,250.718048,322.496552,1069.694214,598.605713,301.520111,793.651306,190.628189,295.919647,721.369629,574.200134,283.223907,539.916443,212.395676,272.722473,548.718506,311.315247,299.642944,521.269409,475.038696,291.157104,522.928772,606.197754,245.682053,448.635223,162.818466,230.639282,353.841156,157.042694,214.59198,100.89476,616.355408,205.328217,122.24501,555.488159,216.989594,108.75705,240.90451,240.16449,104.520538,166.930649,425.856506,49.402313,201.636948,148.832077,38.583012,622.889587,433.078644,51.107422,581.970581,159.21254,47.399963
24,488.341156,294.811676,1723.919922,406.673523,428.867554,1742.570679,316.745392,354.963593,1717.767212,373.063812,218.544662,1711.716431,606.422363,228.394958,1464.114502,401.031738,142.65358,1426.834961,665.602356,237.500626,1124.550781,720.853027,287.256622,865.971558,630.446533,412.167053,903.647156,206.478333,199.914413,1476.53894,137.029678,246.518951,1129.187622,76.475136,302.250336,874.000061,114.70327,447.930695,930.013428,390.337189,367.095978,1355.694214,536.13147,312.090454,1089.780273,250.744492,322.399872,1069.667603,598.601257,301.417755,793.706543,190.618896,295.870178,721.354614,574.285706,282.985992,539.698914,212.346115,272.699646,548.705139,311.561401,300.539795,521.581116,475.063232,291.084595,522.928467,606.144043,245.988647,448.553101,162.82254,230.655426,353.851593,157.020615,214.623276,100.951859,616.272278,205.126801,122.263809,555.430908,216.968475,108.789833,240.987534,240.168442,104.455711,166.91835,425.844849,49.350212,201.687683,148.833755,38.554779,622.887146,433.011383,51.146862,581.951172,159.281143,47.411629
25,488.328644,294.309021,1723.891357,406.881348,428.63736,1742.839233,316.810822,354.842499,1717.838989,372.910492,218.353867,1711.663574,606.422852,228.406937,1464.140625,400.965454,142.61525,1426.838623,665.523132,237.293427,1124.697632,720.855408,286.830902,866.144043,630.396667,411.985992,903.603149,206.385056,199.916977,1476.527222,137.064774,246.503433,1129.116943,76.514885,302.198639,873.934143,114.879097,447.834625,929.880737,390.318451,367.085419,1355.546997,536.112061,312.15976,1089.887939,250.764175,322.258636,1069.645752,598.618408,301.389465,793.685974,190.624115,295.803772,721.356262,574.284668,282.891449,539.714111,212.374969,272.673004,548.739868,311.278137,299.678772,521.372192,475.04187,291.067505,522.915161,606.111389,245.653839,448.533325,162.818359,230.640152,353.841156,157.056,214.60202,100.869965,616.363892,205.323334,122.250435,555.443237,216.975708,108.757622,240.937256,240.147415,104.45327,166.945572,425.788544,49.361217,201.639175,148.852356,38.549778,622.873596,433.071991,51.136028,581.944763,159.224792,47.435692
26,488.259644,293.93576,1723.814697,407.130951,428.376404,1743.104492,316.847687,354.690369,1717.962891,372.722137,218.206833,1711.577515,606.3349,228.381607,1464.15332,400.898438,142.567368,1426.839966,665.44989,237.216553,1124.775146,720.774536,286.67157,866.097351,630.349121,411.70755,903.743774,206.283752,199.957001,1476.501465,137.06636,246.48761,1129.062012,76.564034,302.136627,873.844604,115.046753,447.730438,929.780701,390.260101,366.977753,1355.607056,536.1203,312.170593,1089.96228,250.775009,322.140045,1069.609497,598.602661,301.390564,793.622253,190.616348,295.74054,721.361572,574.27417,282.90097,539.717041,212.367905,272.670013,548.761658,311.247284,299.491364,521.300232,475.107727,291.010895,522.936462,606.113525,245.625214,448.538818,162.805527,230.617996,353.82962,157.004105,214.587402,100.91433,616.256165,205.081757,122.288727,555.461426,216.976608,108.741051,240.940979,240.137054,104.454956,166.959564,425.786255,49.332214,201.654678,148.851501,38.578777,622.881531,433.020386,51.128319,581.922485,159.255661,47.431202
27,488.238678,293.551575,1723.81958,407.29425,428.218506,1743.331665,316.881592,354.626404,1718.062866,372.515747,217.987885,1711.470459,606.329529,228.334,1464.216064,400.872528,142.535782,1426.85498,665.452026,237.117477,1124.778931,720.850525,286.361847,866.338989,630.317383,411.462585,903.669067,206.303345,199.984085,1476.465332,137.091019,246.437332,1128.998169,76.600708,302.099182,873.776428,115.194107,447.649109,929.642456,390.277344,366.853485,1355.480469,536.123779,312.14798,1089.963867,250.707581,322.10321,1069.666992,598.573853,301.415161,793.588257,190.582031,295.713531,721.321716,574.307556,282.888458,539.714111,212.352066,272.699554,548.736633,311.331177,299.551849,521.324951,475.094971,290.983734,522.95166,606.171814,245.968384,448.582275,162.818024,230.634399,353.856476,156.988724,214.594238,100.901611,616.24762,205.060547,122.300545,555.450684,216.976593,108.765175,240.904602,240.157364,104.467537,166.952805,425.797485,49.314342,201.642776,148.832748,38.60339,622.885315,433.056,51.10524,581.939148,159.291519,47.490673
28,488.16748,293.188171,1723.741821,407.37616,428.088959,1743.498047,316.710846,354.078217,1718.361328,372.333069,217.810196,1711.436768,606.323181,228.310455,1464.249634,400.856995,142.480621,1426.865845,665.372864,237.094315,1124.828857,720.67395,286.312592,866.206482,630.164734,411.39856,903.483337,206.233643,199.97963,1476.466064,137.098923,246.406052,1128.917847,76.661667,302.058197,873.722168,115.326546,447.532928,929.570984,390.278778,366.756134,1355.416504,536.03656,311.453918,1089.705933,250.732086,321.929535,1069.623535,598.569519,301.289215,793.538818,190.605835,295.653931,721.360413,574.313721,282.889862,539.716858,212.354843,272.680695,548.75769,311.305176,299.542358,521.346741,475.1922,290.917358,522.924561,606.24231,245.957397,448.655182,162.783295,230.597046,353.841248,157.01207,214.576019,100.89537,616.375793,205.307053,122.230225,555.46521,217.000626,108.743309,240.978668,240.18512,104.425133,166.95314,425.796783,49.353058,201.656937,148.830688,38.571098,622.876526,433.02887,51.108181,581.927002,159.368988,47.489674
29,488.154877,292.981506,1723.722656,407.425049,427.84729,1743.695068,316.915436,354.395599,1718.313477,372.146881,217.698029,1711.349487,606.233154,228.359695,1464.251099,400.726898,142.475403,1426.905273,665.361511,236.866074,1124.937134,720.65625,286.173462,866.179993,630.158081,411.105713,903.522644,206.147095,200.011185,1476.448853,137.166229,246.356598,1128.838623,76.750038,301.925812,873.640747,115.39386,447.485077,929.468445,390.264557,366.673553,1355.395752,536.280518,311.286865,1089.598999,250.742844,321.846619,1069.581421,598.573181,301.179749,793.619324,190.598862,295.614594,721.328064,574.303894,282.843597,539.717896,212.326889,272.686798,548.740784,311.251068,299.529236,521.315857,475.121155,290.900787,522.937988,606.098267,245.563889,448.527191,162.845612,230.586288,353.806793,157.003845,214.595566,100.884605,616.284363,205.108322,122.242622,555.463501,217.002121,108.737411,240.90799,240.166458,104.513443,166.917603,425.83728,49.369377,201.643066,148.804779,38.58231,622.878662,433.029297,51.125465,581.968994,159.216553,47.402325
30,488.086029,292.841705,1723.677368,407.539795,427.536072,1743.80957,316.953308,354.345398,1718.356934,372.007294,217.556763,1711.26416,606.206055,228.304703,1464.255615,400.722717,142.429199,1426.89624,665.372498,236.685089,1124.959473,720.58606,285.9422,866.161011,630.013916,411.029694,903.439514,206.119858,200.019379,1476.44165,137.170486,246.267838,1128.794189,76.860764,301.75174,873.556396,115.521111,447.420654,929.417419,390.252319,366.608917,1355.318604,536.244507,310.669037,1089.399902,250.723907,321.758484,1069.607422,598.577087,301.053101,793.604187,190.603989,295.548309,721.329773,574.337585,282.790894,539.749268,212.311569,272.677216,548.757507,311.291595,299.432251,521.332886,475.16037,290.818726,522.976074,606.161682,245.466873,448.570984,162.835876,230.55864,353.813812,157.014832,214.582718,100.938087,616.374573,205.30397,122.229828,555.445618,216.961563,108.74984,240.928787,240.130096,104.498734,166.957932,425.815399,49.378387,201.622681,148.870209,38.594482,622.868103,433.038574,51.152508,581.973022,159.208664,47.397953
31,488.024078,292.610901,1723.702637,407.644745,427.272034,1743.952148,316.948151,354.309326,1718.443848,371.914917,217.432556,1711.217285,606.156372,228.27739,1464.271973,400.70639,142.423447,1426.908081,665.368286,236.523438,1125.059814,720.567017,285.777802,866.136719,630.055237,410.721252,903.448425,206.008942,200.02597,1476.447632,137.169357,246.251846,1128.735718,76.982849,301.679779,873.499756,115.569626,447.36853,929.362061,390.240356,366.523773,1355.297363,536.350952,309.951416,1089.092773,250.750488,321.662537,1069.578979,598.579529,301.044128,793.603149,190.604126,295.546936,721.330322,574.318481,282.643036,539.783325,212.311859,272.660065,548.770996,311.327148,299.411041,521.322021,475.177124,290.804749,523.002197,606.148682,245.440704,448.552643,162.802505,230.581055,353.850494,157.037903,214.599274,100.873962,616.283325,205.105988,122.245323,555.455383,216.965729,108.741142,240.944382,240.162277,104.513023,166.918228,425.810791,49.324825,201.6409,148.806839,38.584473,622.868408,433.008972,51.128796,581.949219,159.24678,47.39328
32,488.050079,292.1987,1723.688477,407.791168,426.947571,1744.02124,316.982391,354.267609,1718.540649,371.884613,217.329056,1711.122681,606.128052,228.257111,1464.234497,400.615997,142.365753,1426.897217,665.365417,236.486191,1125.028931,720.513306,285.633301,866.135254,630.021545,410.634766,903.468323,205.971786,200.075821,1476.451904,137.164444,246.176346,1128.75293,77.034851,301.589722,873.435608,115.643402,447.309753,929.280701,390.221069,366.476929,1355.288818,536.50647,309.400452,1088.815552,250.739136,321.574493,1069.550049,598.565979,300.943512,793.5849,190.623352,295.512299,721.324158,574.278381,282.601868,539.815735,212.319183,272.653351,548.805725,311.252411,299.468811,521.391846,475.190063,290.755341,522.953491,606.144226,245.412582,448.518555,162.821518,230.53627,353.822632,157.039047,214.598602,100.873459,616.275818,205.087952,122.254417,555.471497,217.037308,108.71051,240.904617,240.167023,104.521378,166.948334,425.792938,49.337566,201.618683,148.858765,38.582012,622.864807,433.048767,51.149502,581.949036,159.333603,47.491554
33,488.016846,291.830505,1723.768799,407.939301,426.649445,1744.126831,316.981323,354.197357,1718.66626,371.75769,217.250854,1711.033203,606.03479,228.199799,1464.295532,400.599457,142.307343,1426.944946,665.197205,236.46698,1125.069214,720.483398,285.383179,866.178406,629.801086,410.503052,903.281433,205.886292,200.05957,1476.448242,137.160629,246.101257,1128.735718,77.083076,301.539185,873.455139,115.759712,447.164032,929.161316,390.206543,366.396667,1355.268799,536.593018,309.113434,1088.668091,250.734283,321.575043,1069.561279,598.56958,300.833038,793.646729,190.567612,295.456848,721.340088,574.224487,282.623505,539.788269,212.305283,272.651398,548.810547,311.296143,299.410919,521.430969,475.173187,290.711945,523.009888,606.157532,245.400604,448.521515,162.794128,230.52037,353.853699,157.018097,214.703079,101.026192,616.277893,205.092712,122.252441,555.435486,216.978851,108.751045,240.959259,240.126282,104.454834,166.918503,425.836639,49.367958,201.641037,148.801529,38.589108,622.887146,433.010559,51.148201,581.995972,159.240433,47.388458
34,487.959198,291.480682,1723.803101,408.060455,426.44281,1744.299805,316.976715,354.082336,1718.760498,371.648132,217.064163,1710.999756,605.952515,228.16304,1464.288452,400.556763,142.25,1426.987427,665.254272,236.30191,1125.056885,720.486328,285.126099,866.234497,629.757874,410.39209,903.261475,205.835999,200.073471,1476.459106,137.188721,246.047867,1128.705933,77.165421,301.428131,873.365967,115.834671,447.051361,929.065979,390.153839,366.33493,1355.218018,536.61084,308.944214,1088.671387,250.721085,321.491516,1069.560547,598.604004,300.89328,793.38623,190.542404,295.4328,721.331726,574.308044,282.509308,539.858826,212.30481,272.651428,548.810364,311.300842,299.376892,521.36615,475.203705,290.643127,522.929077,606.172058,245.302078,448.543823,162.820526,230.522079,353.842957,157.011215,214.70462,101.032738,616.278198,205.093689,122.251633,555.448181,216.997284,108.74894,240.89888,240.173843,104.484497,166.933578,425.861389,49.394958,201.642395,148.802429,38.584831,622.873718,433.037933,51.10667,581.974121,159.21077,47.396206
35,487.887634,291.257263,1723.847656,408.111237,426.251862,1744.431641,316.783234,353.891998,1718.968262,371.574615,216.960831,1710.876709,605.899719,228.104355,1464.32666,400.490784,142.211105,1427.011108,665.192932,236.166443,1125.144165,720.477966,284.92157,866.311646,629.706238,410.331299,903.316589,205.768265,200.034805,1476.454102,137.158096,245.940002,1128.698242,77.265526,301.290375,873.339661,115.940407,446.854828,928.945801,390.149414,366.271515,1355.231567,536.523438,308.917542,1088.675537,250.747147,321.390106,1069.518188,598.577515,300.826904,793.296143,190.616959,295.401398,721.293579,574.330078,282.434692,539.856445,212.34024,272.595917,548.717468,311.318909,299.324829,521.417542,475.214874,290.634186,522.945374,606.173157,245.295929,448.546082,162.84581,230.484009,353.827393,156.946793,214.5952,101.026726,616.296936,205.045303,122.273949,555.430969,216.97287,108.751122,240.938934,240.167908,104.46627,166.95697,425.769501,49.35445,201.620926,148.824051,38.567173,622.881775,433.019226,51.127316,581.940796,159.294662,47.482693
36,487.826752,291.079498,1723.734863,408.171906,426.075134,1744.603271,316.751251,353.786591,1719.092896,371.466034,216.85704,1710.831909,605.853271,228.112976,1464.368164,400.43457,142.203354,1427.043213,665.110229,236.117477,1125.202515,720.432007,284.643097,866.39801,629.63324,410.028839,903.378479,205.700867,200.05835,1476.441162,137.167343,245.822937,1128.678833,77.315605,301.106415,873.262939,116.020058,446.778198,928.83844,390.147552,366.174438,1355.211792,536.433472,309.125031,1088.765137,250.738632,321.328003,1069.496948,598.584961,300.789459,793.309814,190.609802,295.359222,721.324036,574.349609,282.366241,539.909912,212.312271,272.603912,548.801392,311.338318,299.247742,521.431458,475.163147,290.593842,523.004333,606.213318,245.201904,448.611816,162.80809,230.493088,353.848206,157.024796,214.70166,101.019478,616.297729,205.041931,122.276749,555.423157,216.958771,108.7295,240.857391,240.166885,104.532501,166.948242,425.754272,49.348396,201.620102,148.825241,38.566216,622.868286,433.038086,51.152519,581.968262,159.214493,47.405582
37,487.835449,290.795197,1723.770752,408.15921,425.91571,1744.786377,316.789642,353.632996,1719.126465,371.330139,216.737793,1710.738159,605.781494,228.031921,1464.385986,400.409241,142.126709,1427.034546,665.098511,236.091629,1125.134399,720.402344,284.459717,866.509338,629.566833,409.791016,903.354614,205.636963,200.022446,1476.440308,137.158813,245.790344,1128.667603,77.463364,300.976196,873.216736,116.077301,446.591339,928.800415,390.143646,366.114319,1355.187256,536.396484,309.230408,1088.873657,250.740082,321.292664,1069.536621,598.572021,300.615875,793.374023,190.624786,295.328827,721.328003,574.351563,282.349335,539.931702,212.293915,272.56546,548.833313,311.302002,299.270721,521.401184,475.186676,290.597839,522.991699,606.218933,245.197464,448.612457,162.824371,230.440536,353.86554,157.00592,214.612549,100.89045,616.329346,205.083496,122.211212,555.4646,217.026093,108.693886,240.936432,240.141647,104.463257,166.946655,425.779358,49.360458,201.641678,148.799622,38.589008,622.87323,433.029938,51.172451,581.963318,159.213943,47.410946
38,487.850037,290.573456,1723.847046,408.169952,425.775482,1744.959595,316.753479,353.505981,1719.190186,371.182007,216.605682,1710.706909,605.680603,228.007187,1464.442505,400.33075,142.0867,1427.080811,665.014038,236.00972,1125.186401,720.222473,284.132172,866.435974,629.466797,409.594818,903.296326,205.552841,200.050171,1476.432861,137.097198,245.665695,1128.689209,77.550766,300.794495,873.128906,116.146927,446.475464,928.720276,390.085327,366.042969,1355.193848,536.342651,309.407013,1088.918701,250.734299,321.297058,1069.55127,598.590881,300.535583,793.394958,190.616806,295.301117,721.337891,574.372742,282.286407,539.867371,212.330704,272.577362,548.825623,310.976379,298.755493,521.576721,475.143829,290.59137,523.005249,606.19104,245.130829,448.661865,162.812378,230.440933,353.861298,157.054062,214.637299,100.875587,616.329407,205.048447,122.265976,555.41449,217.053436,108.563614,240.847839,240.12883,104.557022,166.948593,425.793304,49.339539,201.609146,148.780457,38.634251,622.893799,433.036865,51.127972,581.970764,159.211548,47.400928
39,487.846741,289.373047,1724.113037,408.142548,425.609955,1745.086548,316.760498,353.356537,1719.253174,371.128204,216.487564,1710.625977,605.620239,227.935425,1464.490234,400.292816,142.010834,1427.11438,665.01178,235.709976,1125.32373,720.132019,283.847107,866.49408,629.322937,409.368805,903.258301,205.492676,200.054916,1476.391357,137.113403,245.602661,1128.681763,77.552765,300.668457,873.063843,116.210114,446.312164,928.632996,390.086792,366.040588,1355.213257,536.276123,309.378571,1088.988403,250.649796,321.244446,1069.547485,598.570862,300.464478,793.410217,190.616333,295.300751,721.338257,574.379761,282.242767,539.871399,212.290085,272.563019,548.854919,311.326965,299.120483,521.382385,475.101196,290.576904,523.056458,606.210999,245.084641,448.608124,162.782669,230.410767,353.885284,157.02211,214.776108,101.0214,616.298096,205.04213,122.277397,555.422241,216.953949,108.71489,240.838165,240.13649,104.619286,166.937241,425.759155,49.36084,201.655197,148.829086,38.573612,622.865845,433.019623,51.124889,581.971497,159.211594,47.399933
40,487.930206,288.886658,1724.287598,408.098663,425.53952,1745.190186,316.770935,353.274506,1719.276489,370.987274,216.347351,1710.612061,605.590576,227.839462,1464.553711,400.252136,141.919769,1427.088867,665.041504,235.510986,1125.291992,720.064819,283.649689,866.574707,629.292236,409.14502,903.246704,205.420593,200.014038,1476.393555,137.100418,245.502228,1128.684204,77.599976,300.459839,872.978699,116.280106,446.150879,928.58905,390.111786,365.950653,1355.180908,536.290649,309.223389,1088.904053,250.627472,321.235718,1069.550049,598.499146,300.024506,793.600708,190.636032,295.231445,721.326111,574.358398,282.231079,539.859192,212.298553,272.549713,548.859375,310.966431,298.70285,521.61792,475.148315,290.525513,523.045959,606.194336,244.991638,448.630371,162.803894,230.378418,353.844452,156.994095,214.606598,100.993553,616.29657,205.043091,122.276024,555.420166,216.967407,108.728523,240.899979,240.165771,104.529564,166.956879,425.769714,49.371014,201.643997,148.806091,38.580891,622.897095,432.992859,51.143707,581.971313,159.211609,47.400238
41,487.879486,288.452881,1724.398193,408.068359,425.457184,1745.282593,316.753906,353.195526,1719.334229,370.904175,216.235001,1710.612549,605.503906,227.746994,1464.579834,400.203491,141.914734,1427.03833,664.965515,235.39183,1125.333618,719.992004,283.511353,866.641357,629.216125,409.107239,902.978088,205.374115,200.055328,1476.353516,137.101639,245.429916,1128.696533,77.583427,300.241486,872.893188,116.371086,445.992615,928.502869,390.073486,365.957489,1355.194458,536.295715,308.96817,1088.87561,250.65715,321.124115,1069.520752,598.590271,299.827942,793.71405,190.655457,295.197571,721.323792,574.444702,282.075592,539.926636,212.45961,272.476135,548.698975,311.014893,298.657227,521.631531,475.158264,290.513184,523.056458,606.180969,244.949646,448.638916,162.874985,230.337311,353.821503,156.958389,214.677292,101.107658,616.317383,205.034027,122.237358,555.399475,216.986435,108.72171,240.884872,240.149002,104.516243,166.950989,425.753815,49.384686,201.62059,148.823532,38.567642,622.866699,433.021515,51.176296,581.997986,159.236694,47.382984
42,487.738525,289.780884,1724.003052,407.973236,425.411194,1745.36731,316.734283,353.116333,1719.342285,370.824951,216.10968,1710.609619,605.451965,227.7099,1464.569946,400.138153,141.87973,1427.059448,664.953552,235.290817,1125.303589,719.913879,283.385071,866.651794,629.205994,408.802643,903.153198,205.319321,200.024155,1476.301758,137.091217,245.35582,1128.625854,77.586327,300.063416,872.827026,116.416504,445.859039,928.462463,390.041565,365.904663,1355.161011,536.357544,308.661926,1088.782715,250.677094,321.028992,1069.526733,598.589172,299.717438,793.710754,190.627853,295.139496,721.341003,574.399902,282.022308,539.940674,212.351669,272.489929,548.852234,310.936768,298.691345,521.606995,475.134644,290.489594,523.062256,606.19812,244.911163,448.679474,162.831253,230.351563,353.878662,157.023209,214.627441,100.873604,616.29834,205.044006,122.272957,555.405029,216.997482,108.736839,240.882324,240.101151,104.497017,166.959686,425.774597,49.383915,201.641174,148.804947,38.583351,622.881409,433.019318,51.129406,581.948242,159.32486,47.490074
43,487.558228,289.819641,1723.966064,407.928986,425.283905,1745.42334,316.781036,353.245636,1719.144653,370.730225,216.046738,1710.579224,605.333069,227.62764,1464.577759,400.111084,141.774078,1427.048584,664.875488,235.083496,1125.399414,719.826233,283.325134,866.664246,629.059753,408.738617,903.169312,205.035736,199.979279,1476.215576,137.110245,245.295319,1128.615479,77.592163,299.887299,872.714111,116.493668,445.666504,928.322327,390.039429,365.80899,1355.179199,536.366272,308.311707,1088.699707,250.65744,320.948669,1069.514893,598.588501,299.473511,793.809204,190.61293,295.10791,721.351013,574.436218,281.945557,539.964966,212.283051,272.397797,548.851868,310.980042,298.638519,521.652771,475.142883,290.423004,523.049683,606.188965,244.873947,448.68335,162.828018,230.279877,353.828491,157.030731,214.631866,100.865463,616.316956,204.999542,122.261055,555.560425,216.790146,108.423164,240.891617,240.119507,104.496254,166.95079,425.754089,49.384888,201.621216,148.823532,38.56776,622.868408,433.038208,51.151588,581.967773,159.215118,47.406406
44,487.512329,289.679932,1723.96167,407.885925,425.167969,1745.424927,316.757294,352.984863,1719.333374,370.664124,215.940582,1710.56543,605.299744,227.495758,1464.633667,400.04657,141.686874,1427.049072,664.873535,234.924774,1125.417847,719.845703,283.347137,866.684692,628.830994,408.621307,903.250122,205.187347,200.00322,1476.262329,137.104523,245.18042,1128.624146,77.607094,299.672852,872.64679,116.445747,445.465454,928.197876,390.050598,365.726563,1355.157593,536.403625,308.036957,1088.608887,250.68158,320.850891,1069.473755,598.593201,299.347198,793.832581,190.573685,295.064545,721.333679,574.396118,281.769928,539.908386,212.375443,272.367554,548.787476,311.33194,298.873383,521.488403,475.144714,290.404633,522.996338,606.201965,244.849548,448.703247,162.836456,230.263824,353.806152,157.050079,214.618042,100.845993,616.348022,205.019394,122.211151,555.410889,217.039886,108.549591,240.978271,240.045319,104.393036,166.959518,425.778351,49.400417,201.606506,148.775635,38.574226,622.867737,433.039124,51.153042,581.963135,159.213318,47.410976
45,487.454529,289.614777,1723.981323,407.83786,425.045135,1745.441162,316.7789,352.862305,1719.348267,370.648987,215.86998,1710.560059,605.193787,227.438919,1464.620483,399.983887,141.534622,1427.05957,664.872681,234.81633,1125.380615,719.832275,283.215698,866.732849,628.912964,408.500275,903.268188,205.134064,199.977371,1476.238281,137.090622,245.101868,1128.609253,77.642845,299.533722,872.609192,116.406967,445.259094,928.075317,389.977203,365.728882,1355.148926,536.462891,307.849182,1088.578125,250.604782,320.797363,1069.513672,598.597229,299.322571,793.822083,190.585007,295.00351,721.347595,574.437561,281.681763,539.928894,212.412872,272.318176,548.781738,311.026245,298.582153,521.69574,475.145416,290.383118,523.050415,606.354004,245.552521,448.813995,162.825882,230.271469,353.864716,157.035736,214.629227,100.827034,616.346497,205.025635,122.21302,555.372253,217.085129,108.50222,240.890808,240.131226,104.506248,166.956711,425.775024,49.355713,201.619659,148.82225,38.568058,622.86792,433.038788,51.152714,581.947021,159.323837,47.49165
46,487.31192,289.452789,1724.044434,407.802246,424.863983,1745.412231,316.729767,352.763489,1719.333984,370.556641,215.800095,1710.52478,605.147339,227.349075,1464.640381,399.909332,141.468338,1427.078491,664.864624,234.664154,1125.470093,719.744385,283.110138,866.708374,629.022339,408.450012,903.048157,205.062119,199.90686,1476.22583,137.044647,244.98085,1128.655884,77.781281,299.243134,872.711975,116.444229,444.984985,927.872925,389.990479,365.650269,1355.120117,536.432861,307.786224,1088.615967,250.604721,320.726837,1069.490967,598.596313,299.36734,793.782227,190.565231,294.968811,721.345398,574.430115,281.601563,539.899475,212.365036,272.28421,548.860474,310.985931,298.519562,521.745789,475.116577,290.300903,523.06366,606.305298,245.526611,448.81604,162.823318,230.193481,353.831421,156.94574,214.581146,100.929138,616.330933,205.028625,122.240845,555.432251,216.962357,108.697609,240.870285,240.129089,104.525177,166.957932,425.800354,49.397247,201.625641,148.800507,38.558327,622.881836,433.018951,51.128525,581.995605,159.240875,47.387886
