,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
326,37.720406,932.004028,1693.698486,-39.296276,1023.467834,1693.728271,-142.156204,921.271729,1684.776978,-64.218925,807.936035,1702.320068,148.201492,768.175598,1461.936768,-54.052124,684.475342,1432.519897,236.123032,786.747864,1135.388916,283.587158,852.796875,872.946106,200.752991,983.667297,912.480835,-269.628693,743.083557,1450.812256,-316.611267,757.304565,1127.150513,-377.731018,768.605103,851.916809,-351.01532,920.90271,893.992432,-65.56057,900.068909,1361.052979,108.292679,834.197266,1080.873291,-182.02298,854.214661,1076.240967,156.45459,902.663147,792.296021,-246.20517,899.710388,691.608704,135.116455,974.315125,553.464905,-178.859329,943.542908,546.856995,-67.103111,919.142761,528.577393,22.715124,994.010559,527.451904,145.493729,906.44165,470.308807,-211.838531,919.364502,324.066162,-181.82077,918.90033,92.302574,90.225182,632.41333,291.306122,26.570061,676.953857,249.254105,-100.516373,938.366943,116.003868,-145.546097,1129.804932,52.751015,-132.390762,852.697937,56.995361,116.301216,693.700684,71.059074,31.386894,567.949585,301.033295
327,37.671028,943.039917,1696.161011,-38.734428,1035.127075,1696.235718,-142.207886,933.324219,1687.4021,-65.492096,819.449341,1705.267822,146.992798,777.673035,1464.501953,-55.993393,695.884033,1435.202393,234.496567,794.580688,1138.44458,282.23819,859.587891,875.2724,200.486313,990.89502,914.460815,-270.897461,756.256836,1454.04126,-319.812164,772.932617,1130.766479,-381.144562,788.875488,855.985718,-353.085449,940.90918,900.208191,-65.660133,911.545227,1363.806519,106.713333,844.980225,1084.087158,-183.842651,864.841858,1079.423706,155.166214,916.827942,796.807251,-245.465424,906.859924,692.957947,133.781937,995.035034,560.190613,-179.32457,946.349304,547.230957,-67.269745,921.9505,528.898499,20.694778,1016.026978,535.216492,142.933167,929.068237,475.282806,-211.864044,920.733521,324.405304,-181.68718,918.924377,92.474609,87.570518,660.031372,289.056976,22.869686,705.854675,249.396408,-100.512726,938.518799,116.229187,-145.45784,1129.767822,52.407917,-132.237991,852.864502,57.117073,110.455696,731.358582,71.297455,29.718933,593.801575,296.031189
328,37.689053,953.929993,1698.51001,-38.196888,1046.365479,1698.504028,-142.054031,945.147644,1689.849121,-65.851738,830.974976,1707.744873,145.682129,787.282715,1467.19812,-57.653015,707.444397,1437.550659,232.669464,802.095825,1140.891724,280.781067,866.447632,877.543823,200.366669,998.003113,916.320313,-272.261627,769.08252,1457.240967,-322.829193,788.67395,1134.346069,-385.429108,809.825623,859.963196,-355.347595,960.432068,906.246094,-65.73381,922.966614,1366.468994,105.449501,855.862183,1087.393066,-185.354355,875.134094,1082.452148,154.052322,930.086243,802.11084,-244.983368,913.968201,693.460266,132.218445,1014.970459,566.306274,-179.842804,949.541687,546.987061,-67.379524,924.46106,529.241882,18.917889,1036.775269,542.254333,140.875427,951.596497,479.606354,-212.393982,922.683289,324.427216,-181.655914,918.929871,92.588898,85.442612,687.784119,285.223694,19.427078,735.029846,248.504868,-100.668114,938.84259,116.70079,-145.448563,1130.016113,52.475372,-132.246307,852.825195,57.183151,104.323563,770.586792,71.082481,28.62542,620.190186,289.181274
329,37.793972,964.620239,1700.767822,-37.609665,1057.421753,1700.89624,-141.985138,956.734985,1692.248535,-66.098465,842.338684,1709.906616,144.85054,796.924561,1469.605347,-59.62302,718.75531,1439.892212,231.358704,809.335083,1143.503296,278.888763,872.890259,880.423035,200.386734,1004.724548,918.108582,-273.520477,782.058289,1460.273071,-325.506775,804.075256,1137.650513,-388.65863,830.493713,863.443848,-357.450836,980.069214,912.492126,-66.089622,934.279663,1369.018188,103.957474,866.719788,1090.015747,-186.56485,885.568787,1085.151245,151.85527,943.556274,806.829468,-243.311951,920.460388,693.998962,130.76152,1034.295776,571.815552,-180.337234,952.181702,547.15863,-67.848839,927.369019,529.494263,17.205036,1057.167603,548.984558,138.354263,973.709656,483.379364,-212.83522,923.409973,324.470245,-181.641235,918.9198,92.647064,83.328957,716.034973,279.869202,16.244324,764.477051,246.913315,-100.795662,939.077087,116.973557,-145.408752,1130.03125,52.395878,-132.229599,852.911316,57.193848,97.908852,811.265808,70.890007,27.700808,646.818848,280.608612
330,37.979347,975.106201,1702.820068,-37.038677,1068.197998,1703.229858,-141.946915,968.30542,1694.588013,-66.567184,853.608276,1711.813843,143.465973,806.522461,1471.618408,-60.626747,730.45459,1441.625732,229.965973,816.687988,1145.661011,277.903107,878.986023,882.280518,200.866486,1012.074402,919.873962,-274.484131,794.843628,1462.989868,-328.32373,819.387695,1140.699097,-392.078705,851.350708,866.968628,-359.62619,999.546021,918.752014,-66.414986,945.518494,1371.356323,102.774475,877.414917,1092.558105,-187.242416,896.033508,1087.57251,150.68428,956.579712,811.92926,-241.976074,927.298828,695.2323,129.526855,1053.325317,577.765442,-181.159882,954.547974,546.930969,-68.464729,929.778381,529.881836,15.632544,1076.282349,555.823425,136.227692,995.233276,486.324768,-213.484573,924.897095,324.950836,-181.565643,918.595398,92.414566,81.610199,744.976746,273.430328,13.565876,794.317749,243.72966,-100.958847,939.362,117.285423,-145.529831,1129.810791,52.143612,-132.166183,852.872559,57.177425,91.539665,853.171387,70.53772,27.387253,674.4328,270.368286
331,38.270618,985.409851,1704.677368,-36.2257,1078.904541,1705.473511,-141.653595,979.671021,1696.934204,-66.99221,864.442505,1713.557129,142.762115,816.356384,1473.335449,-61.905083,742.070068,1443.447632,228.90416,824.073853,1147.453369,277.637817,884.79364,883.032654,201.521622,1019.425293,921.253723,-275.453003,807.209106,1465.288208,-330.895538,834.75885,1143.297119,-395.075165,871.684021,870.703674,-361.820984,1019.147583,924.858643,-66.703529,956.796753,1373.201538,101.741478,888.48822,1094.752686,-188.397018,907.200317,1089.93396,149.815186,970.192688,816.160706,-240.349182,934.549988,696.061279,128.075363,1071.449829,582.964417,-182.193512,957.183838,546.995728,-68.776917,932.603699,530.19458,14.330118,1094.040039,561.66095,135.49202,1016.502625,488.887024,-213.755341,925.584961,325.206573,-181.551285,918.53363,92.449577,80.25647,774.804565,265.648651,10.744035,824.738342,239.610229,-101.078873,939.719177,117.523956,-145.575439,1129.744263,51.929482,-132.181503,852.934387,57.255287,85.163918,895.167725,70.409286,26.831261,703.065186,258.598267
332,38.743042,995.685303,1706.441895,-35.155491,1089.477417,1707.886719,-141.183731,990.587769,1698.713867,-67.102005,875.091492,1714.67688,141.61557,825.955505,1474.671753,-63.518684,753.229858,1444.983276,227.901474,831.705566,1148.917725,276.683258,891.545349,884.720093,202.58461,1026.662109,922.479309,-276.501038,820.053589,1467.268433,-333.60376,850.046021,1145.80542,-398.322327,892.609741,874.13269,-363.891449,1038.640381,930.754822,-66.828323,968.068542,1374.741333,100.565926,899.24823,1096.570435,-188.560028,917.909119,1091.484131,147.644623,984.003052,822.34729,-238.78363,942.116333,696.43689,126.425217,1088.54248,587.534058,-183.161865,959.818542,546.823669,-69.120445,935.280151,530.275818,12.955971,1111.648193,567.389465,134.011765,1037.187012,490.842255,-213.642014,925.753418,325.200928,-181.529388,918.518005,92.656784,79.020706,804.934875,257.236633,8.519809,855.783997,234.745193,-101.012802,940.17572,117.720932,-145.501648,1129.731934,51.704678,-130.526886,853.322693,55.553288,80.122704,938.008606,70.026535,27.21423,732.342102,244.39122
333,39.171909,1005.694214,1707.85083,-34.283703,1099.985352,1709.936401,-140.893143,1001.66748,1700.338623,-67.189117,885.86615,1715.674927,140.839523,835.932861,1475.786011,-64.701324,764.67804,1445.787842,227.113419,839.246094,1150.128052,276.367645,898.020508,885.770386,203.65863,1034.04834,923.200989,-277.270844,832.549011,1469.016479,-336.149841,865.248413,1147.780029,-400.957306,913.580566,876.438904,-365.725739,1058.014526,936.399841,-66.886246,979.476563,1376.325806,99.437057,910.275879,1098.015991,-189.115158,928.670288,1092.958008,146.724274,996.684326,826.325256,-236.622803,949.621826,696.581665,125.107513,1105.019043,591.090088,-183.922974,962.377686,546.664307,-69.28212,938.735168,531.266479,11.41143,1128.100586,572.265381,132.676788,1057.431885,492.096497,-213.386932,925.756104,325.255432,-181.258957,918.500793,92.64843,78.090012,835.616394,247.571106,6.540275,886.90387,228.860565,-100.710884,940.659119,117.860458,-145.447601,1129.980835,51.494804,-131.320328,853.076233,56.585106,75.496033,981.210144,70.431824,26.841833,763.309937,229.723724
334,39.784122,1015.727295,1709.008789,-33.166012,1110.323853,1711.642578,-140.300797,1012.549438,1701.703247,-67.218719,896.483765,1716.262939,140.079987,845.949768,1476.204224,-65.891769,776.01416,1446.773926,226.288147,846.778931,1151.217651,275.578796,904.48645,886.55896,204.70929,1041.628296,923.709167,-278.351257,845.131714,1470.348877,-338.577332,880.567261,1149.613403,-403.685242,934.270569,879.211304,-367.600067,1077.476563,941.935791,-67.181633,990.695862,1377.045776,98.160645,921.696716,1099.485107,-189.454163,939.724304,1093.804199,145.436081,1009.753418,829.972351,-234.795822,957.048584,696.551453,123.020813,1120.875366,594.631958,-184.736572,965.160217,546.283752,-69.153824,942.113281,530.913696,9.804734,1144.102783,576.754272,131.084061,1077.255249,492.352051,-213.143936,926.208252,325.287872,-180.743546,918.794739,92.783806,77.173584,866.858032,236.429413,4.846343,918.643494,222.179962,-100.214821,941.093384,117.869629,-145.548981,1130.1698,51.409473,-129.339859,853.624084,55.634029,72.265617,1024.576294,71.175087,26.478376,795.536194,214.039688
335,40.317211,1025.656372,1709.881348,-32.047123,1120.585083,1713.165649,-139.797226,1023.788818,1703.097656,-67.291817,906.935791,1717.011353,139.480667,855.773438,1476.603516,-67.096809,786.957458,1447.437988,225.728317,854.803711,1151.298828,275.203339,911.550171,887.033813,206.197571,1049.177979,923.775452,-278.952301,857.625305,1471.184937,-341.056976,895.428223,1151.174316,-406.331573,955.00177,881.658325,-369.014282,1096.636353,947.150085,-67.167,1001.757874,1377.786865,97.128769,933.092957,1100.201904,-190.071396,949.734436,1094.331543,144.5466,1022.71167,833.242798,-233.736038,963.583679,695.959229,121.345078,1135.400391,597.33844,-185.108688,968.096619,546.030029,-69.185272,945.71814,531.112488,8.379458,1158.381348,579.808838,129.197693,1096.414063,492.264832,-212.798508,927.962036,325.393799,-179.714249,919.341858,92.872108,76.588814,899.024109,225.388931,3.942996,951.327209,214.668091,-98.806816,941.062927,116.331596,-145.231445,1130.330811,50.713463,-129.221878,853.552795,54.96064,69.503128,1067.920166,71.658432,26.528254,828.126099,197.322952
336,41.009518,1035.65564,1710.638306,-30.969751,1130.972534,1714.410645,-138.960388,1034.452759,1703.855225,-67.395073,917.407654,1717.275879,138.727173,865.962463,1476.524536,-68.534561,797.66217,1447.473145,225.405029,862.936035,1151.630737,276.038239,918.035645,886.37384,207.816376,1056.936646,923.717529,-279.744995,870.310547,1471.743896,-343.189178,910.717651,1152.356079,-408.693634,975.738403,884.059448,-370.212006,1115.843018,952.221558,-67.171333,1012.858826,1378.088501,95.766518,944.482117,1100.598145,-191.027664,960.982666,1094.880005,143.461807,1035.349976,835.865845,-233.00882,970.380554,695.737427,119.33754,1148.971436,599.230957,-185.190887,971.393372,545.52533,-68.861534,948.539246,531.963745,7.310688,1172.171875,582.757019,127.73671,1114.9646,491.375244,-212.572571,930.23584,325.751526,-179.190292,919.73175,93.199959,76.112389,931.882019,214.154831,3.264857,985.01001,206.629822,-98.395485,941.329041,116.09536,-144.984726,1130.530273,50.197678,-129.136002,853.617798,55.124401,68.358284,1110.797485,72.168686,26.311235,862.232483,181.80307
337,41.822388,1045.688477,1711.12854,-29.867374,1141.250122,1715.40918,-138.277695,1045.518799,1704.643555,-67.094261,927.858765,1717.266602,138.109985,876.050476,1476.178955,-69.515724,808.975708,1448.05835,225.065887,871.30304,1151.360352,275.930817,925.231079,885.627136,209.318024,1064.662354,922.991821,-280.194885,882.641968,1472.041504,-345.686005,925.870605,1153.182373,-410.802002,996.631287,885.937683,-371.443604,1134.718384,957.092773,-67.105247,1024.138916,1378.257446,94.700874,955.793823,1100.809326,-192.368713,972.115784,1095.708862,142.741409,1048.038086,837.951416,-232.751099,977.246033,695.292847,117.38929,1162.591431,601.63208,-184.843307,974.945801,544.841492,-69.010498,952.407898,532.308777,6.25893,1184.731689,584.522644,126.516068,1132.988159,490.014191,-212.184006,932.873901,325.685486,-178.839554,919.999084,93.321213,76.362343,965.744751,202.692429,3.68059,1017.825989,197.199692,-97.923874,941.744263,115.951729,-144.872879,1130.579834,49.769741,-130.681335,853.589966,57.079399,68.255981,1152.862915,71.923622,25.442322,897.894653,166.419052
338,42.490383,1055.664307,1711.266602,-28.510702,1151.478394,1716.117188,-137.544083,1056.247803,1705.331421,-66.614563,938.397339,1717.079346,137.769012,886.288452,1475.690063,-70.237411,820.085632,1447.36377,224.808655,880.010498,1151.029785,276.327057,932.148376,885.743469,210.915298,1072.416382,922.379333,-280.656433,895.097107,1472.084717,-347.638733,940.864014,1153.8302,-412.610596,1017.094238,887.818909,-372.131348,1153.540649,961.56012,-67.014656,1035.305786,1378.157837,94.089745,967.138123,1100.99292,-193.027771,982.638184,1096.029419,141.74826,1060.273071,838.68634,-232.55246,983.976196,694.599487,115.543556,1174.780151,602.255676,-184.772873,979.199036,544.65509,-68.83728,956.105713,532.398682,5.270893,1195.976196,585.60376,125.346107,1150.600098,487.985748,-211.652557,935.263062,325.548828,-178.718964,920.422607,93.714371,76.626656,999.662842,190.691681,3.587782,1052.727417,189.421951,-97.63105,941.925293,116.568207,-144.39827,1130.490601,48.716816,-130.270508,853.705566,57.019974,69.345993,1195.453613,73.293671,25.682669,934.280762,149.55249
339,43.320446,1065.641357,1711.196411,-27.342613,1161.923096,1716.61731,-136.675125,1067.107178,1705.598633,-66.484711,948.965759,1716.80896,137.410934,896.816956,1474.989746,-71.098442,831.278931,1447.543457,224.559814,888.769226,1150.522583,276.818909,939.552307,884.846558,212.493408,1080.434326,921.147827,-280.951752,907.244812,1471.995239,-349.979645,955.851318,1154.270508,-414.821411,1037.611816,889.726746,-372.339386,1172.290405,966.028625,-66.959015,1046.388916,1377.81897,93.234421,978.18158,1100.555664,-193.88208,994.208252,1096.09314,140.745789,1072.044678,838.658081,-232.377075,990.622437,693.69281,114.077858,1185.948608,601.825928,-184.323318,983.668945,544.108093,-68.470543,960.065552,532.312866,4.27032,1206.141724,585.719177,124.537872,1167.504395,485.453735,-211.099121,937.671021,325.68869,-178.352386,920.784485,93.859169,78.060455,1033.516479,179.284882,4.687884,1087.602173,181.294403,-97.295982,942.373413,116.584328,-144.280548,1130.436035,47.890079,-130.137283,853.733521,56.897381,72.320099,1236.591919,74.241867,26.520748,971.40686,133.704926
340,44.105175,1075.56189,1710.904175,-26.086044,1172.220825,1716.715332,-135.77774,1077.764282,1705.330566,-66.144112,959.289429,1716.284424,137.256882,907.378784,1474.017944,-71.696877,842.447754,1446.673462,224.32962,897.41626,1149.762451,277.680847,947.595886,883.64209,213.839554,1088.65332,919.361633,-281.228943,919.700867,1471.739868,-351.526367,970.740417,1154.503906,-416.19928,1057.998901,891.463135,-372.497009,1190.757446,970.282349,-66.773796,1057.427368,1377.345825,92.452194,989.272278,1099.52832,-194.329498,1005.315552,1095.718506,140.080276,1083.582275,838.425171,-232.038727,997.499268,692.615479,112.477287,1196.080933,600.311523,-184.444885,988.120972,543.390137,-68.356949,963.897461,532.165771,3.64857,1216.620239,584.136414,123.653641,1183.300781,483.047852,-210.993423,939.374512,325.565491,-177.736115,921.317932,93.956169,78.309273,1068.110718,168.092957,6.602474,1122.755981,172.967606,-96.557259,943.161682,116.861023,-144.274719,1130.548462,47.290882,-130.152725,853.762756,56.987438,75.95108,1277.351318,75.681038,25.662849,1010.009521,120.18338
341,45.119705,1085.614868,1710.424561,-24.655457,1182.555542,1716.650635,-135.130295,1088.749634,1705.354858,-65.626381,969.62677,1715.322754,137.110733,917.771484,1472.979736,-72.175728,853.341736,1445.722656,224.091217,906.912292,1149.252197,276.776764,955.135498,884.323608,215.409531,1097.127686,917.329651,-281.372009,931.789185,1471.107666,-353.037598,985.739685,1154.622559,-418.298676,1078.113403,893.065063,-372.313599,1208.985107,974.106873,-66.547073,1068.640381,1376.536743,92.470497,1000.768372,1099.156738,-194.61998,1016.989807,1095.067993,139.366241,1094.456543,836.883911,-231.870041,1004.201965,691.902588,110.525505,1204.975952,597.879578,-184.665878,992.723267,543.085083,-67.905701,968.467529,532.025513,3.13888,1225.127441,581.674255,123.343086,1198.115967,480.651489,-210.363632,941.729675,325.292938,-176.863754,921.564941,93.855125,79.667747,1103.624756,158.089813,8.224364,1159.406128,166.591995,-96.022469,943.456726,116.903542,-144.23494,1130.776733,46.841442,-130.638214,853.694702,57.634064,81.43399,1317.675171,77.495323,26.56554,1049.376953,107.058281
342,46.157356,1095.614014,1709.65686,-23.302536,1192.626587,1716.274658,-134.010696,1099.408325,1704.608887,-65.20858,980.264832,1714.343384,136.975464,928.167542,1471.811523,-72.891533,864.572021,1444.490112,224.082748,916.212952,1148.157227,278.613129,963.234497,881.85199,216.858139,1105.514038,915.406616,-281.502106,943.929321,1470.505127,-354.259277,1000.675964,1154.61792,-419.333008,1097.829102,894.873657,-372.16922,1226.835083,977.910889,-66.18441,1079.923096,1375.685059,92.259148,1012.093506,1097.741333,-194.695541,1028.632813,1094.060669,138.782761,1104.954346,834.712769,-231.165497,1011.428955,691.16626,109.429878,1214.009399,595.625183,-184.449783,997.214355,542.038757,-67.851997,973.238403,531.908203,2.249803,1233.202271,579.026794,123.268097,1209.427612,477.565887,-209.782272,943.694458,325.26059,-176.377289,921.929565,94.227997,81.214081,1139.162231,149.757294,10.487607,1195.154907,160.623093,-95.492683,943.866516,116.702049,-143.668213,1130.685791,45.718231,-130.606323,853.741821,57.940292,87.405952,1357.375732,80.602028,26.909683,1088.81189,95.233383
343,47.057171,1105.584351,1708.649902,-21.95042,1203.030029,1715.82019,-133.25531,1110.166748,1703.957886,-64.550194,990.64624,1712.970093,136.89801,938.834717,1470.339478,-73.31266,875.301514,1443.52002,224.125183,926.015747,1146.974243,279.125641,970.6922,880.993469,218.004059,1114.106567,913.324219,-281.347656,956.007446,1469.649902,-355.392029,1015.377258,1154.381104,-420.977448,1117.658936,896.273499,-371.822937,1244.55896,981.400391,-65.751968,1091.204346,1374.775513,92.378227,1023.56665,1096.228394,-194.827744,1040.648315,1093.232422,138.326843,1115.030396,831.96521,-230.598801,1018.810913,690.237976,107.653862,1221.63623,592.334106,-184.330246,1001.043274,541.862122,-67.366409,978.134399,531.136292,1.135414,1241.328491,575.305237,122.622192,1220.36792,474.603058,-209.412125,946.175537,325.551544,-175.939957,922.168335,94.425537,82.397156,1174.03125,142.115417,12.59131,1230.402954,156.300919,-95.009041,944.238647,116.59201,-143.582977,1130.776489,45.409897,-129.910599,854.075378,58.411053,93.769867,1396.070313,85.273628,29.465099,1127.281982,84.225815
344,48.047356,1115.503418,1707.288086,-20.586704,1213.225952,1715.015625,-131.995697,1120.806641,1702.992188,-64.247345,1000.915588,1711.581177,137.255219,949.423706,1468.630493,-73.901276,886.009583,1442.075195,224.343735,936.00177,1145.359253,280.515472,979.699036,879.337219,219.268005,1123.054443,910.887085,-281.270844,967.8125,1468.488647,-356.120667,1030.268066,1153.983398,-421.977295,1136.802856,897.607544,-371.741638,1262.025269,984.53717,-65.312302,1102.510742,1373.375366,92.288223,1035.015259,1094.443359,-194.691086,1052.602295,1091.919678,137.614929,1124.623535,828.078674,-229.702774,1026.624268,689.508606,106.040993,1228.585693,588.216919,-183.748398,1005.343018,541.049744,-66.570404,981.564453,530.856873,-0.507885,1249.118408,570.156433,122.603661,1232.296631,472.040192,-208.535706,948.302307,325.149902,-175.504898,922.381409,94.590195,85.119759,1209.213989,134.861679,14.879892,1264.581543,153.436371,-94.428818,944.493103,116.508591,-143.59198,1130.907471,45.233143,-129.609344,854.327087,58.821743,99.815994,1433.089355,92.124687,29.929028,1166.155762,75.559181
345,49.257965,1125.633423,1706.105103,-19.228617,1223.388184,1714.085449,-131.034912,1131.354736,1701.862061,-63.417522,1011.353882,1709.955811,137.441879,959.814209,1466.826904,-73.18383,897.674622,1440.411987,224.545456,945.854431,1143.645508,280.667358,988.766174,878.656067,220.41748,1131.757935,907.984497,-280.785065,979.727295,1467.144531,-356.714569,1044.857056,1153.480957,-422.376801,1155.56958,898.726257,-371.292236,1279.100708,987.690002,-64.838745,1113.663086,1371.950317,92.16848,1046.675781,1092.293335,-194.199707,1065.265625,1090.678467,137.531387,1134.023804,824.07312,-228.85257,1034.349121,688.482849,104.312408,1235.421387,583.98761,-183.165634,1010.005615,540.282715,-66.061417,985.997498,530.768127,-1.77468,1256.991455,565.938171,121.944733,1243.712646,468.87085,-208.097519,950.615845,325.22467,-175.122055,922.862793,94.871849,86.302483,1241.269775,132.195099,16.777733,1297.22644,152.373077,-93.582253,945.301697,116.991783,-143.799698,1130.970337,45.371235,-129.333679,854.57196,58.934582,104.70121,1468.004883,101.276016,31.762159,1203.046509,68.675957
346,50.280308,1135.658325,1704.630737,-17.777748,1233.572144,1713.053467,-129.852524,1141.87915,1700.629272,-62.877129,1021.753662,1708.303467,138.146118,970.467773,1464.800903,-72.937599,908.848999,1438.035767,225.374802,956.142456,1142.029663,282.355774,997.784546,875.81073,221.791107,1141.447754,905.398193,-280.391693,991.410217,1465.677246,-357.273438,1059.255493,1152.798096,-422.745575,1174.550781,899.535156,-370.847931,1296.278687,990.223999,-63.942593,1124.813477,1370.600952,92.406746,1058.425171,1089.868164,-193.834351,1077.729126,1089.230103,137.066147,1143.164917,818.999329,-227.783905,1042.301025,687.536316,103.052574,1243.05603,579.74292,-183.109451,1014.650513,539.847534,-65.799507,990.270691,530.463989,-3.679137,1264.843262,561.752747,121.110893,1255.393188,465.67514,-207.446716,953.340271,325.44873,-174.726868,923.607056,95.312927,89.344963,1273.433594,128.565048,18.762863,1327.555298,152.238144,-92.973053,945.589661,116.957161,-144.028839,1131.262451,45.713924,-129.012924,855.083069,58.681828,108.21756,1500.967529,111.981186,34.027088,1238.862305,62.924084
347,51.442989,1145.769287,1702.948975,-16.443413,1243.850586,1711.730225,-128.641586,1152.442627,1699.119629,-61.749081,1032.182983,1706.39209,138.635056,980.994873,1462.4729,-73.082481,919.375854,1436.22583,225.162369,966.240417,1139.719482,282.87146,1006.967346,874.389954,222.987488,1150.9375,902.715149,-279.694702,1002.955322,1463.893799,-357.374481,1073.577637,1151.622559,-422.892639,1192.526978,900.481628,-370.181091,1312.916504,992.414551,-63.244183,1135.980103,1369.009033,93.028389,1070.105957,1087.678223,-193.367844,1090.848022,1087.888428,137.001999,1152.182129,814.080811,-226.662857,1050.473145,686.476196,101.687599,1250.87915,575.386841,-183.059967,1019.215881,539.187439,-65.435249,994.463623,530.462036,-5.318495,1272.387451,557.190002,120.99369,1267.782104,463.035187,-207.082443,955.828796,325.184204,-174.273117,923.881409,95.6931,91.741341,1302.974487,126.802574,20.894562,1355.728271,153.266708,-92.596214,945.820496,116.807533,-144.025055,1131.247559,45.527443,-128.954193,855.066284,58.991657,109.543854,1531.601563,123.518105,36.32579,1272.868774,58.153915
348,52.803028,1155.960815,1701.643555,-14.86321,1254.063599,1710.479614,-127.478172,1162.943726,1697.560059,-60.759212,1042.464722,1704.499634,139.254791,991.532288,1460.121582,-72.23053,930.760803,1433.745605,225.968475,977.001587,1137.250854,283.147705,1016.814148,872.642456,224.170334,1160.787476,899.717224,-278.722351,1014.749939,1461.835693,-357.639679,1088.009033,1150.761475,-422.878998,1210.359009,900.855896,-369.680603,1329.204468,994.677917,-62.348728,1147.473755,1367.298828,93.428192,1081.881592,1085.015991,-192.501175,1103.957397,1086.182617,136.802551,1160.497314,808.648743,-225.569672,1058.784546,685.206543,100.56311,1259.128418,570.858521,-182.348785,1024.156616,538.433105,-65.078094,999.482239,530.296814,-7.295411,1279.34021,552.365601,120.240166,1280.296265,460.693817,-207.019669,958.90979,325.459351,-173.885635,924.082275,95.961746,93.898628,1330.742065,126.406845,23.002171,1381.569946,155.016907,-92.275375,945.830383,116.504089,-143.952682,1131.32373,45.38522,-128.573563,855.497192,58.99482,109.285942,1559.849243,134.961456,38.129642,1302.991333,58.890831
349,53.967213,1166.071045,1699.770386,-13.520595,1264.267944,1709.102295,-126.157356,1173.442749,1695.96167,-59.776245,1052.751343,1702.584229,140.159729,1002.120605,1457.562256,-72.061829,941.840637,1431.546753,226.635406,987.417664,1134.769287,284.780121,1026.623413,869.652405,225.237381,1170.739136,896.483765,-277.890198,1026.363647,1459.75,-357.594635,1102.014038,1149.325684,-422.377899,1227.89978,901.260437,-368.586792,1345.363525,996.588867,-61.078243,1158.885864,1365.806641,94.12706,1093.519043,1082.503174,-191.667816,1117.00415,1084.529297,137.387924,1169.222534,803.610779,-224.30864,1067.154297,683.665161,99.678574,1268.135254,566.980896,-182.620453,1030.376587,537.888611,-65.042068,1004.847229,530.091858,-9.362343,1286.830444,547.645081,119.348267,1292.766602,459.069489,-206.658463,961.973755,325.518707,-173.570053,924.24292,96.159851,97.636536,1356.52063,125.976784,24.822714,1404.845093,156.044205,-91.791992,946.209778,116.566277,-143.891495,1131.390381,45.182831,-128.383255,855.60675,59.337238,107.484329,1585.587769,145.467468,44.493366,1332.200684,55.086967
350,55.401096,1176.205322,1698.349365,-11.900903,1274.475586,1707.865479,-124.60479,1183.93335,1694.32251,-58.515545,1063.100952,1700.506348,141.024017,1012.700256,1454.98999,-70.936409,953.462585,1428.998169,227.462921,998.167419,1132.171997,286.415802,1036.692383,866.59613,226.263306,1181.087402,893.98938,-276.717499,1038.264893,1457.502319,-357.562683,1115.932129,1148.165039,-422.007019,1245.270508,901.53241,-367.434906,1361.134399,998.155334,-59.738796,1170.582886,1364.01001,95.114624,1105.384277,1080.015747,-191.014206,1129.37146,1082.586304,138.269028,1178.206665,798.348022,-223.575546,1076.007935,682.118896,98.290756,1277.365234,563.405701,-182.061508,1036.529419,536.698853,-64.550652,1010.571289,529.707886,-10.904346,1294.826538,543.865784,118.499008,1304.800659,457.712311,-206.504822,965.849365,325.072693,-173.004639,924.707336,96.574791,100.421532,1379.519165,126.487854,26.282288,1425.91333,157.404297,-91.254913,946.625244,116.745918,-143.876816,1131.492798,44.98,-128.256821,855.764282,59.637875,104.08226,1608.533813,154.948135,51.580212,1358.474121,51.85442
