FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
76,172.462421,264.826556,0,200,300,0,43.469524,-1.855048,348.552917,-12259.80659,9598.303441,-3185.307861,612.469207,263.725518,0,600,300,0,-42.640205,-2.976986,342.551453,-12425.87666,-4271.345079,4546.010254
77,172.135237,264.801094,0,200,300,0,43.428592,-1.762487,347.681061,-12237.99289,9688.050458,-3173.625244,612.672534,263.513458,0,600,300,0,-42.546966,-2.772874,342.727844,-12504.95399,-4343.230139,4593.530273
78,172.360579,264.663102,0,200,300,0,43.496063,-1.717719,347.593353,-12282.87102,9607.279083,-3147.475342,612.348606,263.652895,0,600,300,0,-42.613082,-2.839419,342.196289,-12437.84433,-4225.647296,4551.04541
79,172.292611,264.609986,0,200,300,0,43.518028,-1.604003,348.025818,-12316.63851,9642.886587,-3187.307617,612.523805,263.582511,0,600,300,0,-42.685634,-2.932065,342.463501,-12471.66089,-4288.946041,4564.672852
80,172.323879,265.069704,0,200,300,0,43.794906,-1.824756,348.724182,-12181.03888,9651.332545,-3184.492432,612.650802,263.013187,0,600,300,0,-42.64236,-2.889641,341.926147,-12646.75863,-4325.639948,4533.84375
81,172.361909,264.919117,0,200,300,0,44.003005,-1.890483,348.201569,-12215.21864,9623.626574,-3168.706299,612.535595,263.929129,0,600,300,0,-42.72763,-2.768583,342.819733,-12365.80642,-4297.44923,4602.632813
82,172.331679,264.596108,0,200,300,0,43.425037,-1.857554,348.203491,-12327.75865,9634.205951,-3187.532227,612.787509,263.557805,0,600,300,0,-42.663768,-2.747013,342.546021,-12483.12888,-4380.310271,4557.993652
83,172.429392,265.040506,0,200,300,0,43.46899,-1.553112,348.117249,-12170.00288,9597.804197,-3205.241455,612.663173,263.484057,0,600,300,0,-42.638683,-2.930319,341.577148,-12473.01156,-4325.450432,4594.615723
84,172.480306,264.875379,0,200,300,0,43.538017,-1.690192,347.770325,-12215.3008,9570.532824,-3195.380371,612.559463,263.385534,0,600,300,0,-42.546054,-2.842199,342.197174,-12529.36696,-4297.812599,4588.449707
85,172.322913,264.745713,0,200,300,0,43.44936,-1.71739,347.768127,-12260.31727,9625.208715,-3167.354736,612.682923,263.27809,0,600,300,0,-42.733302,-2.819013,342.459167,-12575.75477,-4343.383286,4550.278809
